mcap,liquidity,buy,sell,tax,scams,owner,worth,contract_age,pair_age,funding_time,source,holds,spoofed,snipers,fresh,whales,airdrops,amount,wallet,ape_score,safu_score,result,buy_tax,sell_tax,owner_type,owner_quant,holds_qty,holds_amt,eth_unit,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,wallet_id,safu_score_qty,printed
15013,2.6,346,235,0/0,0.47029702970297027,RENOUNCED (15),6229.0,38,44,5,Kucoin,124 (117.3 ETH),1 own 0.8%,5 own 3%,3 own 2%,1 own 0.8%,3.0,185.0,4672,20,100,112.0008,0,0,RENOUNCED,15,124.0,117.3,ETH),1.0,0.8,5.0,3.0,3.0,2.0,1.0,0.8,0x101...50,6,True
149664,14.5,,124,5/5.8,1.0,RENOUNCED (13),1140.0,1446,1446,1440,Gate.io,157 (259.9 ETH),0 own 0%,1 own 0.9%,12 own 15.2%,3 own 6.3%,0.0,1213.0,3938,34,89,104.8158,5,5.8,RENOUNCED,13,157.0,259.9,ETH),0.0,0.0,1.0,0.9,12.0,15.2,3.0,6.3,loyalwhale.eth,28,True
29556,4.7,39,12,0/0,0.622895622895623,RENOUNCED (39),620.0,77783,77774,77760,Binance,384 (223.6 ETH),1 own 0.3%,4 own 0.1%,9 own 0.8%,2 own 0.9%,6.0,741.0,4285,32,100,120.4857,0,0,RENOUNCED,39,384.0,223.6,ETH),1.0,0.3,4.0,0.1,9.0,0.8,2.0,0.9,0x2a8...83,3,True
34980,4.2,1071,856,0/0,0.28169014084507044,RENOUNCED (12),71.0,38,20,4,Mexc,190 (114.8 ETH),1 own 0.8%,1 own 0%,3 own 0.9%,1 own 0.8%,1.0,185.0,3064,16,100,101.1105,0,0,RENOUNCED,12,190.0,114.8,ETH),1.0,0.8,1.0,0.0,3.0,0.9,1.0,0.8,0x6cb...e5,21,True
8394,2.2,261,176,0/0,0.7338709677419355,RENOUNCED (17),5225.0,2,56,1,Binance,74 (197.0 ETH),0 own 0%,3 own 2%,0 own 0%,1 own 0.5%,1.0,371.0,3926,29,99,110.5512,0,0,RENOUNCED,17,74.0,197.0,ETH),0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.5,0x088...1F,80,True
89627,8.9,188,109,0/0,0.55,RENOUNCED (7),16848.0,28,25,4320,FixedFloat,115 (59.4 ETH),0 own 0%,15 own 12.9%,19 own 17.6%,0 own 0%,1.0,92.0,7728,15,100,101.7598,0,0,RENOUNCED,7,115.0,59.4,ETH),0.0,0.0,15.0,12.9,19.0,17.6,0.0,0.0,0x0bA...70,29,True
26768,3.3,53,0,0/5.8,0.2631578947368421,0x461...9F  (4),1678.0,10,0,6,INDIVIDUAL,54 (49.9 ETH),0 own 0%,52 own 40.8%,5 own 1.6%,0 own 0%,1.0,18.0,3251,19,77,-30.1135,0,5.8,INDIVIDUAL,4,54.0,49.9,ETH),0.0,0.0,52.0,40.8,5.0,1.6,0.0,0.0,0xF84...4e,13,False
16717,3.0,262,184,1/0.5,0.0,RENOUNCED (16),548.0,62,45,5,INDIVIDUAL,99 (32.9 ETH),0 own 0%,0 own 0%,2 own 1.8%,0 own 0%,0.0,278.0,44509,28,100,-43.7434,1,0.5,RENOUNCED,16,99.0,32.9,ETH),0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0x9a9...Af,3,False
14706,3.7,324,223,0/0,0.55,RENOUNCED (11),0.0,1,57,4320,FixedFloat,109 (126.2 ETH),1 own 1.2%,3 own 3.6%,4 own 3.1%,1 own 1.2%,1.0,370.0,7164,33,100,101.2264,0,0,RENOUNCED,11,109.0,126.2,ETH),1.0,1.2,3.0,3.6,4.0,3.1,1.0,1.2,0x3dF...47,18,True
13542,3.1,35,14,2/6.5,0.55,0x786...95  (6),2015.0,56,0,4,Mexc,57 (89.3 ETH),1 own 0.3%,10 own 9%,3 own 3.8%,1 own 1.6%,29.0,271.0,3468,27,92,-38.5974,2,6.5,INDIVIDUAL,6,57.0,89.3,ETH),1.0,0.3,10.0,9.0,3.0,3.8,1.0,1.6,0xEe6...dF,339,False
338870,42.4,,2179,0/0,0.7146464646464646,RENOUNCED (6),82.0,1460,79,1440,INDIVIDUAL,386 (348.5 ETH),1 own 0.6%,1 own 0.1%,17 own 3%,4 own 3.3%,1.0,1852.0,5930,36,100,-32.7545,0,0,RENOUNCED,6,386.0,348.5,ETH),1.0,0.6,1.0,0.1,17.0,3.0,4.0,3.3,inlander.eth,21,False
41376,4.2,219,117,0/0,0.2631578947368421,RENOUNCED (9),11732.0,35,25,7,INDIVIDUAL,154 (39.2 ETH),0 own 0%,28 own 16.4%,5 own 1%,0 own 0%,1.0,370.0,20191,55,100,110.8751,0,0,RENOUNCED,9,154.0,39.2,ETH),0.0,0.0,28.0,16.4,5.0,1.0,0.0,0.0,0x821...27,13,True
15375,2.0,143,80,0/0,0.46798029556650245,RENOUNCED (15),2539.0,31,28,6,FixedFloat,92 (31.5 ETH),0 own 0%,9 own 10.1%,2 own 1.1%,0 own 0%,3.0,184.0,7572,15,100,-30.2187,0,0,RENOUNCED,15,92.0,31.5,ETH),0.0,0.0,9.0,10.1,2.0,1.1,0.0,0.0,0x0bA...70,28,False
2716,1.1,0,0,18/17.9,0.5,0x277...9b  (6),742.0,7,0,27,Binance,,,,,,3.0,27.0,3426,33,49,106.2257,18,17.9,INDIVIDUAL,6,,,,,,,,,,,,0x0b6...E3,219,True
12513,3.2,1,0,0/0,0.5514285714285714,0xC5e...Dc  (3),1715.0,1,0,2,Kucoin,,,,,,0.0,186.0,3090,14,75,102.8238,0,0,INDIVIDUAL,3,,,,,,,,,,,,0x1db...05,8,True
77126,6.1,309,211,0/0,0.6,RENOUNCED (12),6066.0,45,3,20,Binance,187 (153.3 ETH),0 own 0%,2 own 3.2%,4 own 0.2%,1 own 1.2%,1.0,185.0,6510,15,100,-33.075,0,0,RENOUNCED,12,187.0,153.3,ETH),0.0,0.0,2.0,3.2,4.0,0.2,1.0,1.2,0x896...FD,18,False
13152,2.3,96,0,0/2.7,0.5,0x277...9b  (6),797.0,8,1,28,Binance,83 (37.5 ETH),0 own 0%,9 own 6.4%,3 own 4.5%,0 own 0%,3.0,65.0,8399,21,47,108.6096,0,2.7,INDIVIDUAL,6,83.0,37.5,ETH),0.0,0.0,9.0,6.4,3.0,4.5,0.0,0.0,0x2a8...93,83,True
27872,3.4,173,36,0/5.7,0.5,RENOUNCED (12),3020.0,16,8,36,Binance,126 (74.1 ETH),0 own 0%,5 own 2%,3 own 4.4%,0 own 0%,3.0,186.0,3095,7,93,101.3862,0,5.7,RENOUNCED,12,126.0,74.1,ETH),0.0,0.0,5.0,2.0,3.0,4.4,0.0,0.0,0x2cB...B1,15,True
21113,4.8,12,1,0/0,0.5498575498575499,RENOUNCED (4),3561.0,4,1,4,Kucoin,12 (16.6 ETH),0 own 0%,2 own 2.6%,1 own 1%,0 own 0%,0.0,374.0,3227,14,78,118.9324,0,0,RENOUNCED,4,12.0,16.6,ETH),0.0,0.0,2.0,2.6,1.0,1.0,0.0,0.0,0x1db...05,9,True
64905,5.6,368,276,0/0,0.6,RENOUNCED (12),6089.0,60,18,21,Binance,179 (87.8 ETH),1 own 0.4%,2 own 3.2%,8 own 0.9%,0 own 0%,1.0,372.0,3453,16,95,-40.879,0,0,RENOUNCED,12,179.0,87.8,ETH),1.0,0.4,2.0,3.2,8.0,0.9,0.0,0.0,bitcoindeployer.eth,37,False
36047,5.6,98,37,3/6.2,0.0,RENOUNCED (12),8164.0,31,3,21600,Kucoin,111 (358.3 ETH),0 own 0%,24 own 13.3%,3 own 0.4%,1 own 0.9%,36.0,111.0,3422,59,80,-42.6323,3,6.2,RENOUNCED,12,111.0,358.3,ETH),0.0,0.0,24.0,13.3,3.0,0.4,1.0,0.9,0xe5B...dD,15,False
548008,94.6,,0,0/0,0.7777777777777778,0x91e...e6  (6),253.0,14417,0,14400,INDIVIDUAL,311 (92.9 ETH),0 own 0%,1 own 0%,2 own 7%,1 own 0.7%,1.0,557.0,6225,24,100,-31.1533,0,0,INDIVIDUAL,6,311.0,92.9,ETH),0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.7,0x745...A2,4,False
217083,10.4,,725,0/0,0.26582278481012656,RENOUNCED (14),4852.0,33,61,5,Binance,254 (331.9 ETH),1 own 0.6%,0 own 0%,5 own 0.9%,4 own 4.2%,2.0,744.0,4194,7,100,-30.6814,0,0,RENOUNCED,14,254.0,331.9,ETH),1.0,0.6,0.0,0.0,5.0,0.9,4.0,4.2,0xb46...82,59,False
26856,4.9,117,70,3/6.7,0.0,RENOUNCED (12),10385.0,34,6,21600,Kucoin,105 (314.5 ETH),0 own 0%,22 own 12.6%,2 own 0.3%,1 own 0.9%,36.0,185.0,3299,57,81,-33.0497,3,6.7,RENOUNCED,12,105.0,314.5,ETH),0.0,0.0,22.0,12.6,2.0,0.3,1.0,0.9,0xe5B...dD,16,False
682624,26.1,,298,0/0,0.8571428571428571,UNKNOWN (6),470.0,14404,7205,14400,INDIVIDUAL,225 (125.5 ETH),1 own 0.7%,1 own 3.3%,158 own 13.6%,1 own 0.7%,1.0,1396.0,38279,6,100,-34.1686,0,0,UNKNOWN,6,225.0,125.5,ETH),1.0,0.7,1.0,3.3,158.0,13.6,1.0,0.7,0x52C...58,40,False
126343,14.4,,12,0/0,0.8571428571428571,UNKNOWN (5),867.0,7,5,4320,FixedFloat,96 (186.4 ETH),1 own 0.2%,15 own 34.4%,28 own 28.7%,2 own 2.9%,0.0,371.0,3372,27,92,-34.1606,0,0,UNKNOWN,5,96.0,186.4,ETH),1.0,0.2,15.0,34.4,28.0,28.7,2.0,2.9,0xEe6...dF,340,False
251790,11.3,,778,0/0,0.26582278481012656,RENOUNCED (14),4841.0,52,22,5,Binance,268 (334.1 ETH),1 own 0.6%,0 own 0%,5 own 1%,4 own 4.2%,2.0,1856.0,3350,31,100,105.8015,0,0,RENOUNCED,14,268.0,334.1,ETH),1.0,0.6,0.0,0.0,5.0,1.0,4.0,4.2,0x578...0E,7,True
15344,2.6,157,84,0/6.5,0.47572815533980584,RENOUNCED (11),6383.0,37,10,1,Kucoin,100 (34.1 ETH),0 own 0%,27 own 17.3%,10 own 5.7%,0 own 0%,1.0,111.0,3302,15,63,110.0489,0,6.5,RENOUNCED,11,100.0,34.1,ETH),0.0,0.0,27.0,17.3,10.0,5.7,0.0,0.0,0x198...5b,8,True
6702,1.7,184,131,0/0,0.47572815533980584,RENOUNCED (12),6584.0,47,19,2,Kucoin,79 (50.4 ETH),0 own 0%,19 own 11%,1 own 1.6%,0 own 0%,1.0,556.0,19704,53,100,-35.235,0,0,RENOUNCED,12,79.0,50.4,ETH),0.0,0.0,19.0,11.0,1.0,1.6,0.0,0.0,0x821...27,14,False
13234,3.8,76,22,0/0,0.7160804020100503,RENOUNCED (9),2016.0,49,40,2,Kucoin,52 (34.4 ETH),0 own 0%,0 own 0%,0 own 0%,0 own 0%,0.0,18.0,4042,34,100,-30.698,0,0,RENOUNCED,9,52.0,34.4,ETH),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x829...5C,6,False
129151,14.7,,56,0/0,0.8571428571428571,UNKNOWN (5),867.0,9,8,4320,FixedFloat,138 (431.8 ETH),1 own 0.2%,9 own 19.7%,12 own 9.4%,4 own 6.4%,0.0,556.0,6569,13,96,-30.169,0,0,UNKNOWN,5,138.0,431.8,ETH),1.0,0.2,9.0,19.7,12.0,9.4,4.0,6.4,wilsonng.eth,27,False
14802,3.5,6,0,0/0,0.5482954545454546,RENOUNCED (4),1574.0,3,1,5,Kucoin,6 (2.6 ETH),0 own 0%,2 own 1.7%,1 own 0.2%,0 own 0%,0.0,185.0,17162,7,79,104.2054,0,0,RENOUNCED,4,6.0,2.6,ETH),0.0,0.0,2.0,1.7,1.0,0.2,0.0,0.0,0x776...A5,47,True
343353,32.2,,73,0/0,0.0,RENOUNCED (3),0.0,2902,9,2880,INDIVIDUAL,230 (239.6 ETH),1 own 13.5%,0 own 0%,19 own 12.6%,2 own 3.9%,0.0,1852.0,13916,22,100,-36.2261,0,0,RENOUNCED,3,230.0,239.6,ETH),1.0,13.5,0.0,0.0,19.0,12.6,2.0,3.9,0xB91...bD,8,False
14033,2.5,307,188,0/0,0.5,RENOUNCED (14),6330.0,46,38,1,Binance,114 (84.1 ETH),0 own 0%,2 own 0.8%,3 own 6.2%,0 own 0%,3.0,55.0,19616,76,100,-34.8245,0,0,RENOUNCED,14,114.0,84.1,ETH),0.0,0.0,2.0,0.8,3.0,6.2,0.0,0.0,0x8b0...B2,29,False
54642,9.7,388,209,0/0,0.8571428571428571,UNKNOWN (8),211.0,23,22,4320,FixedFloat,162 (474.3 ETH),1 own 0.7%,7 own 14.3%,2 own 0.9%,5 own 7.1%,0.0,92.0,12408,12,100,-33.9417,0,0,UNKNOWN,8,162.0,474.3,ETH),1.0,0.7,7.0,14.3,2.0,0.9,5.0,7.1,0x039...D4,3,False
56137,5.0,187,120,0/0,0.45021645021645024,RENOUNCED (15),1588.0,46,16,5,Binance,93 (60.0 ETH),0 own 0%,1 own 1.8%,3 own 5.5%,0 own 0%,4.0,463.0,3013,13,93,-32.3906,0,0,RENOUNCED,15,93.0,60.0,ETH),0.0,0.0,1.0,1.8,3.0,5.5,0.0,0.0,0xD14...Ff,29,False
3026,1.2,6,0,19/18.7,0.47342995169082125,0x8Cb...91  (4),854.0,6,1,1,Binance,7 (3.0 ETH),0 own 0%,4 own 6.3%,0 own 0%,0 own 0%,1.0,55.0,3285,56,75,-33.6552,19,18.7,INDIVIDUAL,4,7.0,3.0,ETH),0.0,0.0,4.0,6.3,0.0,0.0,0.0,0.0,0xe5B...dD,16,False
74710,10.5,6,1,0/0,0.543661971830986,0xB39...97  (4),0.0,7208,1,7200,INDIVIDUAL,17 (19.7 ETH),0 own 0%,2 own 1.1%,4 own 61.5%,0 own 0%,1.0,556.0,3140,5,100,100.5991,0,0,INDIVIDUAL,4,17.0,19.7,ETH),0.0,0.0,2.0,1.1,4.0,61.5,0.0,0.0,0xEF3...aF,4,True
3172,1.2,7,2,1/6.5,0.7857142857142857,RENOUNCED (16),169.0,23,16,2,Binance,12 (0.6 ETH),0 own 0%,0 own 0%,3 own 6%,0 own 0%,5.0,54.0,3351,32,96,-71.0311,1,6.5,RENOUNCED,16,12.0,0.6,ETH),0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0x486...36,122,False
2725,1.1,7,2,1/6.2,0.7857142857142857,RENOUNCED (16),904.0,23,16,2,Binance,12 (0.6 ETH),0 own 0%,0 own 0%,3 own 6%,0 own 0%,5.0,54.0,3363,32,96,-33.7101,1,6.2,RENOUNCED,16,12.0,0.6,ETH),0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0x486...36,122,False
6487,1.7,350,240,0/0,0.5,RENOUNCED (15),6327.0,33,26,1,Binance,87 (59.4 ETH),0 own 0%,1 own 0.4%,1 own 0.3%,0 own 0%,4.0,185.0,3658,29,100,-30.3133,0,0,RENOUNCED,15,87.0,59.4,ETH),0.0,0.0,1.0,0.4,1.0,0.3,0.0,0.0,0x85E...65,60,False
33494,3.6,0,0,0/7.8,0.44924406047516197,0xCde...eC  (7),861.0,11,0,21,Binance,,,,,,2.0,185.0,7270,37,75,252.6487,0,7.8,INDIVIDUAL,7,,,,,,,,,,,,0xd2f...E7,393,True
466976,69.9,,91,0/10,0.0,0x321...3A  (21),929.0,49,9,1440,INDIVIDUAL,349 (391.9 ETH),0 own 0%,14 own 2.9%,27 own 9.8%,3 own 1.5%,8.0,185.0,4334,26,92,-31.6868,0,10,INDIVIDUAL,21,349.0,391.9,ETH),0.0,0.0,14.0,2.9,27.0,9.8,3.0,1.5,bodo.eth,12,False
19007,2.9,59,8,0/6.6,0.5743589743589743,0x86C...fE  (4),2230.0,5,2,6,Coinbase,54 (52.8 ETH),0 own 0%,33 own 43.4%,0 own 0%,0 own 0%,1.0,370.0,5773,45,95,-33.0536,0,6.6,INDIVIDUAL,4,54.0,52.8,ETH),0.0,0.0,33.0,43.4,0.0,0.0,0.0,0.0,0x310...60,37,False
100672,12.3,,88,0/0,0.543661971830986,0xB39...97  (4),0.0,7209,24,7200,INDIVIDUAL,156 (150.7 ETH),1 own 0.6%,1 own 0.4%,13 own 30.6%,1 own 0.6%,1.0,928.0,5905,11,100,109.4644,0,0,INDIVIDUAL,4,156.0,150.7,ETH),1.0,0.6,1.0,0.4,13.0,30.6,1.0,0.6,0xC19...8e,9,True
298338,56.5,,478,0/0,0.0,RENOUNCED (26),747.0,1440,20,1440,INDIVIDUAL,335 (290.4 ETH),0 own 0%,6 own 1.3%,26 own 9.1%,1 own 0.7%,8.0,644.0,19693,3,100,-31.0173,0,0,RENOUNCED,26,335.0,290.4,ETH),0.0,0.0,6.0,1.3,26.0,9.1,1.0,0.7,0x82f...28,22,False
67709,14.5,135,102,0/0,0.65,RENOUNCED (113),13.0,538571,538570,538560,Binance,181 (679.8 ETH),0 own 0%,0 own 0%,7 own 1.9%,5 own 5.2%,1.0,552.0,11941,18,100,-30.5456,0,0,RENOUNCED,113,181.0,679.8,ETH),0.0,0.0,0.0,0.0,7.0,1.9,5.0,5.2,0xaDD...2c,15,False
10493,2.3,67,24,5/9.4,0.5,RENOUNCED (11),1224.0,2,20,1,Binance,44 (16.6 ETH),0 own 0%,9 own 15.1%,2 own 1%,0 own 0%,3.0,196.0,5020,14,100,-30.3854,5,9.4,RENOUNCED,11,44.0,16.6,ETH),0.0,0.0,9.0,15.1,2.0,1.0,0.0,0.0,0xA1F...5b,7,False
129127,8.1,,824,0/0,0.26582278481012656,RENOUNCED (14),4838.0,17,46,6,Binance,258 (328.6 ETH),1 own 0.6%,0 own 0%,5 own 1%,4 own 3.2%,2.0,185.0,19666,3,100,190.9831,0,0,RENOUNCED,14,258.0,328.6,ETH),1.0,0.6,0.0,0.0,5.0,1.0,4.0,3.2,0x82f...28,22,True
53220,5.3,1208,942,0/0,0.26582278481012656,RENOUNCED (14),4803.0,36,64,8,Binance,235 (306.4 ETH),1 own 0.6%,0 own 0%,5 own 1.4%,2 own 1.4%,2.0,184.0,6072,37,94,-41.5096,0,0,RENOUNCED,14,235.0,306.4,ETH),1.0,0.6,0.0,0.0,5.0,1.4,2.0,1.4,halfshibainu.eth,16,False
190757,8.9,,83,0/0,0.686084142394822,RENOUNCED (14),0.0,1450,1449,1440,Kucoin,75 (23.3 ETH),0 own 0%,2 own 1.7%,11 own 5.2%,0 own 0%,1.0,372.0,6087,54,100,-30.9237,0,0,RENOUNCED,14,75.0,23.3,ETH),0.0,0.0,2.0,1.7,11.0,5.2,0.0,0.0,0x20b...88,3,False
21250,4.5,62,17,0/45.4,0.0,0x0FB...09  (13),347.0,2881,27,2880,Binance,56 (29.7 ETH),0 own 0%,7 own 9.1%,5 own 10.3%,0 own 0%,1.0,423.0,4429,22,100,103.4278,0,45.4,INDIVIDUAL,13,56.0,29.7,ETH),0.0,0.0,7.0,9.1,5.0,10.3,0.0,0.0,0xCA9...b8,32,True
22614,3.4,1181,968,0/0,0.26582278481012656,RENOUNCED (12),70.0,55,37,15,Mexc,166 (114.1 ETH),1 own 0.8%,1 own 0%,5 own 5.5%,1 own 0.8%,1.0,202.0,4802,15,100,-34.5968,0,0,RENOUNCED,12,166.0,114.1,ETH),1.0,0.8,1.0,0.0,5.0,5.5,1.0,0.8,0x3e8...86,6,False
72487,5.3,4,0,0/89.8,1.0,0xd26...5f  (9),1706.0,3,0,8,Binance,4 (5.4 ETH),0 own 0%,1 own 0.3%,0 own 0%,0 own 0%,0.0,36.0,5016,5,33,147.4301,0,89.8,INDIVIDUAL,9,4.0,5.4,ETH),0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0x5DB...a0,3,True
43709,5.7,139,151,0/0,0.5,RENOUNCED (1119),355.0,4332,4329,538560,INDIVIDUAL,404 (168.7 ETH),1 own 0.4%,0 own 0%,11 own 1.3%,1 own 0.4%,6.0,22.0,3380,29,100,-30.7203,0,0,RENOUNCED,1119,404.0,168.7,ETH),1.0,0.4,0.0,0.0,11.0,1.3,1.0,0.4,flashbotting.eth,5,False
25670,3.7,113,100,2/3.7,0.686084142394822,RENOUNCED (18),1139.0,1453,1442,1440,Binance,70 (40.8 ETH),0 own 0%,2 own 2.5%,13 own 15.4%,0 own 0%,1.0,337.0,19306,52,100,-33.1553,2,3.7,RENOUNCED,18,70.0,40.8,ETH),0.0,0.0,2.0,2.5,13.0,15.4,0.0,0.0,0x821...27,15,False
43862,4.2,286,206,0/3,0.44731182795698926,RENOUNCED (15),7027.0,31,20,1,Binance,144 (32.6 ETH),0 own 0%,12 own 4.8%,3 own 0.6%,0 own 0%,2.0,221.0,13443,24,100,105.161,0,3,RENOUNCED,15,144.0,32.6,ETH),0.0,0.0,12.0,4.8,3.0,0.6,0.0,0.0,0x0bA...70,29,True
28776,5.2,10,3,0/0,0.6666666666666666,UNKNOWN (26),0.0,574574,574573,574560,Coinbase,91 (68.1 ETH),0 own 0%,0 own 0%,5 own 0.1%,1 own 0.2%,1.0,184.0,4761,24,100,-32.356,0,0,UNKNOWN,26,91.0,68.1,ETH),0.0,0.0,0.0,0.0,5.0,0.1,1.0,0.2,0xBBA...a2,10,False
236019,62.5,,218,0/0,0.7777777777777778,RENOUNCED (7),250.0,14417,28,14400,INDIVIDUAL,242 (103.9 ETH),1 own 0.6%,0 own 0%,4 own 4%,1 own 0.6%,1.0,370.0,3408,15,100,-30.8937,0,0,RENOUNCED,7,242.0,103.9,ETH),1.0,0.6,0.0,0.0,4.0,4.0,1.0,0.6,0x803...83,8,False
113824,7.7,,530,1/1.3,1.0,RENOUNCED (19),268.0,64,53,15,Binance,220 (100.9 ETH),8 own 8.8%,0 own 0%,12 own 14.3%,1 own 1.9%,4.0,924.0,3763,34,100,106.5974,1,1.3,RENOUNCED,19,220.0,100.9,ETH),8.0,8.8,0.0,0.0,12.0,14.3,1.0,1.9,0xD9E...30,14,True
60377,5.4,582,454,0/0,0.6,RENOUNCED (12),6027.0,39,55,23,Binance,171 (38.7 ETH),1 own 0.4%,2 own 3.2%,4 own 0.4%,0 own 0%,1.0,732.0,7985,22,100,-35.1423,0,0,RENOUNCED,12,171.0,38.7,ETH),1.0,0.4,2.0,3.2,4.0,0.4,0.0,0.0,0xba9...e4,18,False
2220,1.1,16,28,1.0000000000000009/1.7144852439327174,0.7857142857142857,0xD07...5e  (4),665.0,10,0,21,Mexc,1 (0.4 ETH),0 own 0%,2 own 6.5%,0 own 0%,0 own 0%,0.0,77.0,8969,22,92,113.0725,1.0000000000000009,1.7144852439327174,INDIVIDUAL,4,1.0,0.4,ETH),0.0,0.0,2.0,6.5,0.0,0.0,0.0,0.0,0xF3F...0e,13,True
83625,6.6,1217,981,0/0,0.26582278481012656,RENOUNCED (12),70.0,73,54,15,Mexc,183 (132.6 ETH),1 own 0.8%,1 own 0%,6 own 6%,1 own 0.8%,1.0,554.0,4622,32,94,114.9788,0,0,RENOUNCED,12,183.0,132.6,ETH),1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,0x422...93,16,True
12864,4.1,10,7,0/0,0.5421348314606742,RENOUNCED (41),511.0,11527,19,11520,Binance,30 (1.7 ETH),0 own 0%,0 own 0%,12 own 21.2%,1 own 0%,27.0,184.0,16290,18,79,108.3161,0,0,RENOUNCED,41,30.0,1.7,ETH),0.0,0.0,0.0,0.0,12.0,21.2,1.0,0.0,im.alwaysdonating.eth,52,True
227004,10.9,,554,1/1.4,1.0,RENOUNCED (19),268.0,21,69,15,Binance,246 (108.3 ETH),8 own 8.8%,0 own 0%,13 own 14.4%,1 own 1.9%,4.0,184.0,4695,34,94,100.154,1,1.4,RENOUNCED,19,246.0,108.3,ETH),8.0,8.8,0.0,0.0,13.0,14.4,1.0,1.9,0x243...c4,83,True
31357,4.1,1249,1010,0/0,0.26582278481012656,RENOUNCED (12),70.0,31,71,16,Mexc,180 (121.3 ETH),1 own 0.8%,1 own 0%,6 own 6%,1 own 0.8%,1.0,366.0,7922,22,100,-38.1053,0,0,RENOUNCED,12,180.0,121.3,ETH),1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,0xba9...e4,18,False
453830,15.6,,602,1/1,1.0,RENOUNCED (19),268.0,29,18,15,Binance,291 (105.6 ETH),8 own 8.8%,0 own 0%,13 own 14.4%,1 own 1.9%,4.0,923.0,4079,32,100,-33.5057,1,1,RENOUNCED,19,291.0,105.6,ETH),8.0,8.8,0.0,0.0,13.0,14.4,1.0,1.9,0xD9E...30,14,False
7676,2.3,13,1,0/0,0.875,0x0FE...20  (3),850.0,6,3,7,Kucoin,12 (5.7 ETH),0 own 0%,3 own 0.2%,0 own 0%,1 own 0%,0.0,369.0,3004,16,38,-48.7305,0,0,INDIVIDUAL,3,12.0,5.7,ETH),0.0,0.0,3.0,0.2,0.0,0.0,1.0,0.0,0xcdD...Fe,45,False
64064,9.2,101,47,0/0,0.5421348314606742,RENOUNCED (43),494.0,11527,59,11520,Binance,84 (92.2 ETH),1 own 0%,0 own 0%,13 own 21.2%,1 own 2.5%,27.0,184.0,3752,16,97,-31.6878,0,0,RENOUNCED,43,84.0,92.2,ETH),1.0,0.0,0.0,0.0,13.0,21.2,1.0,2.5,0x61d...D4,78,False
61417,5.4,448,299,0/0,0.44731182795698926,RENOUNCED (16),1115.0,51,21,8,Binance,169 (53.2 ETH),0 own 0%,0 own 0%,2 own 1.4%,0 own 0%,4.0,368.0,3619,29,100,-31.9815,0,0,RENOUNCED,16,169.0,53.2,ETH),0.0,0.0,0.0,0.0,2.0,1.4,0.0,0.0,0x85E...65,61,False
314257,23.8,,218,3/3,0.0,RENOUNCED (43),19.0,62,52,1440,Kucoin,145 (105.3 ETH),2 own 1.9%,1 own 1%,13 own 9.6%,1 own 1%,6.0,556.0,3307,13,100,-30.455,3,3,RENOUNCED,43,145.0,105.3,ETH),2.0,1.9,1.0,1.0,13.0,9.6,1.0,1.0,0xEF4...73,4,False
16895,2.8,36,0,20/23.8,0.23076923076923078,0x670...3B  (5),546.0,47,0,20,INDIVIDUAL,40 (52.7 ETH),3 own 3.8%,32 own 36.7%,0 own 0%,1 own 1.6%,0.0,110.0,20879,58,58,-31.9638,20,23.8,INDIVIDUAL,5,40.0,52.7,ETH),3.0,3.8,32.0,36.7,0.0,0.0,1.0,1.6,0x030...9E,91,False
351500,13.8,,680,1/1,1.0,RENOUNCED (19),268.0,38,27,15,Binance,358 (93.0 ETH),9 own 9%,0 own 0%,13 own 12.8%,1 own 1.9%,4.0,922.0,3149,31,100,-33.453,1,1,RENOUNCED,19,358.0,93.0,ETH),9.0,9.0,0.0,0.0,13.0,12.8,1.0,1.9,0xD9E...30,14,False
70752,6.4,422,284,0/0,0.7265625,RENOUNCED (20),0.0,49,44,16,Binance,145 (133.8 ETH),0 own 0%,1 own 0.7%,1 own 0.6%,0 own 0%,1.0,1291.0,7175,30,100,144.6147,0,0,RENOUNCED,20,145.0,133.8,ETH),0.0,0.0,1.0,0.7,1.0,0.6,0.0,0.0,0xeA1...d7,12,True
46241,7.3,388,266,0/0,0.8571428571428571,UNKNOWN (5),0.0,57,56,16,Binance,98 (261.7 ETH),1 own 0.8%,1 own 2%,3 own 2.5%,3 own 5.4%,0.0,553.0,14918,17,81,100.2127,0,0,UNKNOWN,5,98.0,261.7,ETH),1.0,0.8,1.0,2.0,3.0,2.5,3.0,5.4,0x057...89,27,True
