mcap,liquidity,buy,sell,scams,worth,contract_age,pair_age,funding_time,airdrops,amount,wallet,ape_score,safu_score,buy_tax,sell_tax,owner_quant,owner_type_INDIVIDUAL,owner_type_RENOUNCED,owner_type_UNKNOWN,source_01121994.eth,source_Binance,source_Bitget,source_Bybit,source_Coinbase,source_FixedFloat,source_Gate.io,source_INDIVIDUAL,source_Kraken,source_Kucoin,source_Mexc,source_SideShift,source_cemedeul.eth,source_tsunamitreasury.eth,holds_qty,holds_amt,spoofed_qty,spoofed_pct,snipers_qty,snipers_pct,fresh_qty,fresh_pct,whales_qty,whales_pct,safu_score_qty,printed
64905,5.6,368.0,276.0,0.6,6089.0,60,18,21,1.0,372.0,3453,16,95,0,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,87.8,1.0,0.4,2.0,3.2,8.0,0.9,0.0,0.0,37,False
36047,5.6,98.0,37.0,0.0,8164.0,31,3,21600,36.0,111.0,3422,59,80,3,6.2,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,358.3,0.0,0.0,24.0,13.3,3.0,0.4,1.0,0.9,15,False
548008,94.6,,0.0,0.7777777777777778,253.0,14417,0,14400,1.0,557.0,6225,24,100,0,0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,92.9,0.0,0.0,1.0,0.0,2.0,7.0,1.0,0.7,4,False
217083,10.4,,725.0,0.26582278481012656,4852.0,33,61,5,2.0,744.0,4194,7,100,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,331.9,1.0,0.6,0.0,0.0,5.0,0.9,4.0,4.2,59,False
26856,4.9,117.0,70.0,0.0,10385.0,34,6,21600,36.0,185.0,3299,57,81,3,6.7,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,105.0,314.5,0.0,0.0,22.0,12.6,2.0,0.3,1.0,0.9,16,False
682624,26.1,,298.0,0.8571428571428571,470.0,14404,7205,14400,1.0,1396.0,38279,6,100,0,0,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,125.5,1.0,0.7,1.0,3.3,158.0,13.6,1.0,0.7,40,False
126343,14.4,,12.0,0.8571428571428571,867.0,7,5,4320,0.0,371.0,3372,27,92,0,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,186.4,1.0,0.2,15.0,34.4,28.0,28.7,2.0,2.9,340,False
251790,11.3,,778.0,0.26582278481012656,4841.0,52,22,5,2.0,1856.0,3350,31,100,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,334.1,1.0,0.6,0.0,0.0,5.0,1.0,4.0,4.2,7,True
15344,2.6,157.0,84.0,0.47572815533980584,6383.0,37,10,1,1.0,111.0,3302,15,63,0,6.5,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,34.1,0.0,0.0,27.0,17.3,10.0,5.7,0.0,0.0,8,True
6702,1.7,184.0,131.0,0.47572815533980584,6584.0,47,19,2,1.0,556.0,19704,53,100,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.0,50.4,0.0,0.0,19.0,11.0,1.0,1.6,0.0,0.0,14,False
13234,3.8,76.0,22.0,0.7160804020100503,2016.0,49,40,2,0.0,18.0,4042,34,100,0,0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False
129151,14.7,,56.0,0.8571428571428571,867.0,9,8,4320,0.0,556.0,6569,13,96,0,0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,431.8,1.0,0.2,9.0,19.7,12.0,9.4,4.0,6.4,27,False
14802,3.5,6.0,0.0,0.5482954545454546,1574.0,3,1,5,0.0,185.0,17162,7,79,0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.6,0.0,0.0,2.0,1.7,1.0,0.2,0.0,0.0,47,True
343353,32.2,,73.0,0.0,0.0,2902,9,2880,0.0,1852.0,13916,22,100,0,0,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,239.6,1.0,13.5,0.0,0.0,19.0,12.6,2.0,3.9,8,False
14033,2.5,307.0,188.0,0.5,6330.0,46,38,1,3.0,55.0,19616,76,100,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,84.1,0.0,0.0,2.0,0.8,3.0,6.2,0.0,0.0,29,False
54642,9.7,388.0,209.0,0.8571428571428571,211.0,23,22,4320,0.0,92.0,12408,12,100,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,474.3,1.0,0.7,7.0,14.3,2.0,0.9,5.0,7.1,3,False
56137,5.0,187.0,120.0,0.45021645021645024,1588.0,46,16,5,4.0,463.0,3013,13,93,0,0,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,60.0,0.0,0.0,1.0,1.8,3.0,5.5,0.0,0.0,29,False
3026,1.2,6.0,0.0,0.47342995169082125,854.0,6,1,1,1.0,55.0,3285,56,75,19,18.7,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,6.3,0.0,0.0,0.0,0.0,16,False
74710,10.5,6.0,1.0,0.543661971830986,0.0,7208,1,7200,1.0,556.0,3140,5,100,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.7,0.0,0.0,2.0,1.1,4.0,61.5,0.0,0.0,4,True
3172,1.2,7.0,2.0,0.7857142857142857,169.0,23,16,2,5.0,54.0,3351,32,96,1,6.5,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.6,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,122,False
2725,1.1,7.0,2.0,0.7857142857142857,904.0,23,16,2,5.0,54.0,3363,32,96,1,6.2,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.6,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,122,False
6487,1.7,350.0,240.0,0.5,6327.0,33,26,1,4.0,185.0,3658,29,100,0,0,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,59.4,0.0,0.0,1.0,0.4,1.0,0.3,0.0,0.0,60,False
466976,69.9,,91.0,0.0,929.0,49,9,1440,8.0,185.0,4334,26,92,0,10,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,391.9,0.0,0.0,14.0,2.9,27.0,9.8,3.0,1.5,12,False
19007,2.9,59.0,8.0,0.5743589743589743,2230.0,5,2,6,1.0,370.0,5773,45,95,0,6.6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,52.8,0.0,0.0,33.0,43.4,0.0,0.0,0.0,0.0,37,False
100672,12.3,,88.0,0.543661971830986,0.0,7209,24,7200,1.0,928.0,5905,11,100,0,0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,150.7,1.0,0.6,1.0,0.4,13.0,30.6,1.0,0.6,9,True
298338,56.5,,478.0,0.0,747.0,1440,20,1440,8.0,644.0,19693,3,100,0,0,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,290.4,0.0,0.0,6.0,1.3,26.0,9.1,1.0,0.7,22,False
67709,14.5,135.0,102.0,0.65,13.0,538571,538570,538560,1.0,552.0,11941,18,100,0,0,113,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,679.8,0.0,0.0,0.0,0.0,7.0,1.9,5.0,5.2,15,False
10493,2.3,67.0,24.0,0.5,1224.0,2,20,1,3.0,196.0,5020,14,100,5,9.4,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,16.6,0.0,0.0,9.0,15.1,2.0,1.0,0.0,0.0,7,False
129127,8.1,,824.0,0.26582278481012656,4838.0,17,46,6,2.0,185.0,19666,3,100,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,328.6,1.0,0.6,0.0,0.0,5.0,1.0,4.0,3.2,22,True
53220,5.3,1208.0,942.0,0.26582278481012656,4803.0,36,64,8,2.0,184.0,6072,37,94,0,0,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,306.4,1.0,0.6,0.0,0.0,5.0,1.4,2.0,1.4,16,False
190757,8.9,,83.0,0.686084142394822,0.0,1450,1449,1440,1.0,372.0,6087,54,100,0,0,14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,75.0,23.3,0.0,0.0,2.0,1.7,11.0,5.2,0.0,0.0,3,False
21250,4.5,62.0,17.0,0.0,347.0,2881,27,2880,1.0,423.0,4429,22,100,0,45.4,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,29.7,0.0,0.0,7.0,9.1,5.0,10.3,0.0,0.0,32,True
22614,3.4,1181.0,968.0,0.26582278481012656,70.0,55,37,15,1.0,202.0,4802,15,100,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,166.0,114.1,1.0,0.8,1.0,0.0,5.0,5.5,1.0,0.8,6,False
72487,5.3,4.0,0.0,1.0,1706.0,3,0,8,0.0,36.0,5016,5,33,0,89.8,9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.4,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,3,True
43709,5.7,139.0,151.0,0.5,355.0,4332,4329,538560,6.0,22.0,3380,29,100,0,0,1119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,168.7,1.0,0.4,0.0,0.0,11.0,1.3,1.0,0.4,5,False
25670,3.7,113.0,100.0,0.686084142394822,1139.0,1453,1442,1440,1.0,337.0,19306,52,100,2,3.7,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40.8,0.0,0.0,2.0,2.5,13.0,15.4,0.0,0.0,15,False
43862,4.2,286.0,206.0,0.44731182795698926,7027.0,31,20,1,2.0,221.0,13443,24,100,0,3,15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,32.6,0.0,0.0,12.0,4.8,3.0,0.6,0.0,0.0,29,True
28776,5.2,10.0,3.0,0.6666666666666666,0.0,574574,574573,574560,1.0,184.0,4761,24,100,0,0,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,68.1,0.0,0.0,0.0,0.0,5.0,0.1,1.0,0.2,10,False
236019,62.5,,218.0,0.7777777777777778,250.0,14417,28,14400,1.0,370.0,3408,15,100,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,103.9,1.0,0.6,0.0,0.0,4.0,4.0,1.0,0.6,8,False
113824,7.7,,530.0,1.0,268.0,64,53,15,4.0,924.0,3763,34,100,1,1.3,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,100.9,8.0,8.8,0.0,0.0,12.0,14.3,1.0,1.9,14,True
60377,5.4,582.0,454.0,0.6,6027.0,39,55,23,1.0,732.0,7985,22,100,0,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,38.7,1.0,0.4,2.0,3.2,4.0,0.4,0.0,0.0,18,False
2220,1.1,16.0,28.0,0.7857142857142857,665.0,10,0,21,0.0,77.0,8969,22,92,1.0000000000000009,1.7144852439327174,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,2.0,6.5,0.0,0.0,0.0,0.0,13,True
83625,6.6,1217.0,981.0,0.26582278481012656,70.0,73,54,15,1.0,554.0,4622,32,94,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183.0,132.6,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,16,True
12864,4.1,10.0,7.0,0.5421348314606742,511.0,11527,19,11520,27.0,184.0,16290,18,79,0,0,41,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.7,0.0,0.0,0.0,0.0,12.0,21.2,1.0,0.0,52,True
227004,10.9,,554.0,1.0,268.0,21,69,15,4.0,184.0,4695,34,94,1,1.4,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,108.3,8.0,8.8,0.0,0.0,13.0,14.4,1.0,1.9,83,True
31357,4.1,1249.0,1010.0,0.26582278481012656,70.0,31,71,16,1.0,366.0,7922,22,100,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0,121.3,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,18,False
453830,15.6,,602.0,1.0,268.0,29,18,15,4.0,923.0,4079,32,100,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,105.6,8.0,8.8,0.0,0.0,13.0,14.4,1.0,1.9,14,False
7676,2.3,13.0,1.0,0.875,850.0,6,3,7,0.0,369.0,3004,16,38,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,5.7,0.0,0.0,3.0,0.2,0.0,0.0,1.0,0.0,45,False
64064,9.2,101.0,47.0,0.5421348314606742,494.0,11527,59,11520,27.0,184.0,3752,16,97,0,0,43,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,92.2,1.0,0.0,0.0,0.0,13.0,21.2,1.0,2.5,78,False
61417,5.4,448.0,299.0,0.44731182795698926,1115.0,51,21,8,4.0,368.0,3619,29,100,0,0,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,53.2,0.0,0.0,0.0,0.0,2.0,1.4,0.0,0.0,61,False
314257,23.8,,218.0,0.0,19.0,62,52,1440,6.0,556.0,3307,13,100,3,3,43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,145.0,105.3,2.0,1.9,1.0,1.0,13.0,9.6,1.0,1.0,4,False
16895,2.8,36.0,0.0,0.23076923076923078,546.0,47,0,20,0.0,110.0,20879,58,58,20,23.8,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,52.7,3.0,3.8,32.0,36.7,0.0,0.0,1.0,1.6,91,False
351500,13.8,,680.0,1.0,268.0,38,27,15,4.0,922.0,3149,31,100,1,1,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,93.0,9.0,9.0,0.0,0.0,13.0,12.8,1.0,1.9,14,False
70752,6.4,422.0,284.0,0.7265625,0.0,49,44,16,1.0,1291.0,7175,30,100,0,0,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,133.8,0.0,0.0,1.0,0.7,1.0,0.6,0.0,0.0,12,True
46241,7.3,388.0,266.0,0.8571428571428571,0.0,57,56,16,0.0,553.0,14918,17,81,0,0,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,261.7,1.0,0.8,1.0,2.0,3.0,2.5,3.0,5.4,27,True
195084,45.8,,628.0,0.0,748.0,1441,52,2880,8.0,184.0,8175,17,94,0,0,26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,239.4,0.0,0.0,4.0,0.2,18.0,6.3,1.0,0.7,16,False
7560,2.0,28.0,5.0,0.7402912621359223,1674.0,18,14,6,0.0,36.0,4922,6,20,0,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.2,0.0,0.0,0.0,0.0,6.0,19.1,1.0,0.0,5,True
46497,6.1,180.0,140.0,0.6666666666666666,665.0,29,23,41,0.0,183.0,9455,36,68,2,2.1,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,308.1,0.0,0.0,1.0,0.6,3.0,1.6,4.0,3.5,104,False
49382,7.1,238.0,234.0,0.6666666666666666,434.0,53,46,1,0.0,636.0,4063,23,64,0,0,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,243.7,0.0,0.0,1.0,0.6,3.0,1.6,2.0,1.7,180,False
99807,7.3,1300.0,1032.0,0.2625,69.0,23,64,17,1.0,363.0,5602,30,100,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,127.2,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,7,False
7712,2.5,20.0,0.0,0.0,669.0,47,0,18,0.0,154.0,18807,68,86,30,36.9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,35.3,0.0,0.0,20.0,21.7,2.0,2.5,0.0,0.0,42,True
7712,2.5,26.0,0.0,0.0,669.0,47,0,18,0.0,254.0,3418,23,64,30,36.9,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,35.3,0.0,0.0,20.0,21.7,2.0,2.5,0.0,0.0,180,True
44596,4.3,79.0,44.0,0.6,150.0,38,78,20,0.0,408.0,9733,18,100,3,5.4,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,59.9,0.0,0.0,0.0,0.0,2.0,3.9,0.0,0.0,28,False
18591,3.5,11.0,6.0,0.686084142394822,95.0,21602,21601,21600,7.0,181.0,4744,23,92,4,6.5,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,275.3,0.0,0.0,4.0,4.1,1.0,0.5,1.0,0.5,13,False
137455,8.6,,1037.0,0.2625,69.0,30,71,17,1.0,364.0,3999,15,100,0,0,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,214.0,127.6,1.0,0.8,1.0,0.0,6.0,6.0,1.0,0.8,9,False
12213,2.6,46.0,17.0,0.0,905.0,29,27,48,0.0,90.0,7978,16,93,0,0,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,589.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,44,False
36808,4.1,87.0,36.0,0.23076923076923078,3995.0,52,6,20,1.0,369.0,5351,13,100,20,25.8,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,63.0,1.0,1.2,19.0,17.7,0.0,0.0,0.0,0.0,4,True
14053,2.4,409.0,424.0,0.44731182795698926,279.0,12,60,3,2.0,91.0,3031,10,90,0,3.1,16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,35.0,0.0,0.0,9.0,2.4,1.0,0.0,0.0,0.0,98,False
41492,8.6,584.0,421.0,0.8571428571428571,207.0,59,58,4320,0.0,364.0,6671,37,74,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,360.0,1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,392,False
4819,1.6,20.0,0.0,0.7857142857142857,653.0,3,2,1,0.0,54.0,10281,36,85,15,48,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,39.0,0.0,0.0,12.0,20.2,0.0,0.0,0.0,0.0,125,False
234576,26.7,,59.0,0.6363636363636364,0.0,17282,12982,44640,1.0,1310.0,6373,15,100,0,0,38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,35.0,1.0,0.3,0.0,0.0,13.0,9.9,0.0,0.0,4,False
36594,8.1,591.0,425.0,0.8571428571428571,207.0,60,59,4320,0.0,91.0,10383,37,85,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,362.3,1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,124,True
15941,2.1,19.0,0.0,0.8333333333333334,1713.0,15,0,9,7.0,109.0,19967,56,59,30,61.7,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.1,0.0,0.0,18.0,18.3,1.0,1.0,0.0,0.0,96,False
11447,3.3,25.0,0.0,0.6838709677419355,723.0,42,0,7,0.0,145.0,3053,22,64,20,53.2,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,14.6,0.0,0.0,22.0,25.4,0.0,0.0,0.0,0.0,182,True
40589,4.7,57.0,4.0,0.0,3724.0,22,11,43,1.0,109.0,3196,22,65,15,25.5,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,55.6,0.0,0.0,3.0,2.4,0.0,0.0,0.0,0.0,184,True
32745,4.4,27.0,0.0,0.6,2336.0,13,0,15,2.0,109.0,19588,55,61,0,3.9,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.9,0.0,0.0,27.0,32.0,1.0,1.0,0.0,0.0,99,False
14038,2.8,39.0,0.0,0.5247524752475248,361.0,3,0,725760,0.0,565.0,51277,31,90,24,31.8,32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,76.1,0.0,0.0,34.0,37.1,0.0,0.0,1.0,2.3,30,True
31260,4.3,104.0,38.0,0.6,4436.0,17,4,19,2.0,546.0,3794,28,100,0,3.8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,52.4,0.0,0.0,14.0,16.1,1.0,1.0,0.0,0.0,26,True
18833,3.2,68.0,10.0,0.5247524752475248,1611.0,7,3,725760,0.0,91.0,10664,37,84,24,32.9,32,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,92.5,0.0,0.0,32.0,32.5,0.0,0.0,1.0,2.3,127,False
118712,5.7,,14.0,0.8333333333333334,6184.0,47,31,9,8.0,218.0,4546,20,100,2,29.9,15,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,112.1,0.0,0.0,13.0,12.3,4.0,1.3,2.0,1.3,13,True
6891,1.6,6.0,0.0,0.21052631578947367,0.0,51858,51858,51840,0.0,182.0,5527,19,83,0,0,12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.9,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.0,6,True
430797,28.4,,600.0,0.8571428571428571,207.0,24,23,4320,0.0,1001.0,3334,24,92,0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,392.9,1.0,0.7,0.0,0.0,4.0,2.5,3.0,4.2,48,False
